customer_id,age,gender,region,segment,acquisition_channel,join_year,loyalty_points,email_opt_in
C01996,41,Non-binary/Other,Northeast,Regular,Organic Search,2022,328,False
C01997,18,Male,Southwest,New,Organic Search,2022,95,True
C01998,33,Female,South,New,Organic Search,2022,21,False
C01999,40,Female,Midwest,Regular,Organic Search,2021,64,True
C02000,34,Female,Midwest,New,Organic Search,2024,221,True
C02001,45,Male,Southwest,Regular,Email,2021,33,True
C02002,28,Male,Southwest,New,Display Ad,2022,40,True
C02003,45,Male,West,New,Email,2024,209,True
C02004,30,Male,West,Occasional,Display Ad,2024,6,False
C02005,26,Male,Southwest,New,Social Media,2021,78,True
C02006,40,Female,Midwest,Occasional,Social Media,2021,101,False
C02007,25,Female,South,New,Referral,2021,85,True
C02008,33,Female,West,New,Organic Search,2023,139,True
C02009,36,Female,Southwest,Loyal,Social Media,2022,576,True
C02010,34,Male,Northeast,New,Organic Search,2024,45,False
C02011,18,Male,South,New,Social Media,2021,13,True
C02012,35,Male,South,Occasional,Organic Search,2022,19,True
C02013,57,Female,West,Champion,Organic Search,2021,1934,True
C02014,44,Male,South,Regular,Email,2022,251,False
C02015,37,Female,West,Occasional,Paid Search,2023,50,True
C02016,45,Female,Midwest,Occasional,Organic Search,2022,68,True
C02017,32,Female,Northeast,Loyal,Email,2022,731,True
C02018,33,Female,Midwest,Loyal,Display Ad,2023,228,True
C02019,40,Female,Midwest,Loyal,Referral,2021,101,False
C02020,43,Female,Northeast,Occasional,Paid Search,2022,7,True
C02021,23,Female,South,New,Organic Search,2023,97,True
C02022,26,Male,Southwest,Regular,Display Ad,2023,77,True
C02023,45,Female,Northeast,Loyal,Organic Search,2022,408,False
C02024,39,Male,West,Loyal,Email,2021,312,True
C02025,22,Male,Northeast,New,Social Media,2023,5,False
C02026,20,Male,South,Loyal,Email,2022,361,True
C02027,38,Female,Midwest,Regular,Referral,2022,95,True
C02028,29,Male,West,Occasional,Organic Search,2023,97,False
C02029,25,Female,Midwest,New,Organic Search,2023,119,True
C02030,18,Female,Southwest,New,Direct,2023,29,True
C02031,29,Male,South,New,Referral,2021,48,False
C02032,40,Male,Midwest,Regular,Organic Search,2024,8,True
C02033,18,Male,Midwest,New,Organic Search,2024,157,False
C02034,31,Male,Midwest,Occasional,Display Ad,2023,75,True
C02035,23,Female,South,Occasional,Paid Search,2022,49,False
C02036,26,Male,Midwest,New,Paid Search,2021,92,True
C02037,48,Male,Midwest,Regular,Organic Search,2022,61,True
C02038,35,Female,Northeast,Occasional,Email,2022,209,True
C02039,52,Female,Southwest,Loyal,Email,2022,1066,True
C02040,30,Female,Northeast,Occasional,Email,2022,80,True
C02041,23,Female,South,Occasional,Display Ad,2022,73,True
C02042,32,Male,West,New,Display Ad,2022,21,False
C02043,29,Male,Southwest,New,Organic Search,2022,9,True
C02044,31,Female,Midwest,Occasional,Organic Search,2023,77,True
C02045,26,Female,South,Regular,Organic Search,2024,26,False
C02046,32,Female,South,New,Referral,2022,340,True
C02047,31,Female,West,Regular,Social Media,2023,25,True
C02048,21,Female,Midwest,New,Social Media,2023,63,True
C02049,28,Male,Midwest,Occasional,Social Media,2024,9,False
C02050,29,Female,Northeast,New,Organic Search,2023,2,False
C02051,30,Male,Midwest,Regular,Paid Search,2023,92,True
C02052,28,Female,South,New,Organic Search,2024,25,False
C02053,34,Male,South,Regular,Paid Search,2022,56,True
C02054,23,Male,Southwest,New,Display Ad,2023,41,True
C02055,35,Female,Northeast,Loyal,Social Media,2023,50,True
C02056,48,Male,South,Occasional,Social Media,2024,192,False
C02057,30,Male,Midwest,Regular,Organic Search,2021,5,True
C02058,25,Female,Southwest,New,Email,2023,6,False
C02059,31,Male,Northeast,New,Display Ad,2022,2,False
C02060,30,Male,West,New,Social Media,2023,83,True
C02061,18,Female,West,New,Email,2024,218,True
C02062,18,Female,South,New,Organic Search,2023,10,True
C02063,18,Male,Northeast,New,Email,2022,137,False
C02064,45,Male,Northeast,New,Email,2021,37,True
C02065,37,Male,South,Regular,Email,2023,28,True
C02066,31,Female,Midwest,New,Email,2021,48,True
C02067,45,Female,South,Loyal,Social Media,2023,429,False
C02068,33,Male,South,Occasional,Social Media,2022,102,False
C02069,18,Male,Northeast,New,Paid Search,2023,27,False
C02070,30,Female,Midwest,Occasional,Social Media,2021,337,True
C02071,21,Female,Midwest,New,Referral,2023,190,False
C02072,32,Female,Northeast,Occasional,Paid Search,2022,14,True
C02073,18,Female,West,New,Direct,2022,93,True
C02074,32,Male,Southwest,Occasional,Direct,2024,25,True
C02075,33,Male,Midwest,Regular,Email,2022,17,True
C02076,36,Male,West,Champion,Paid Search,2021,1351,False
C02077,25,Female,West,Loyal,Referral,2023,1103,False
C02078,23,Male,Southwest,New,Direct,2022,13,False
C02079,28,Female,South,Occasional,Organic Search,2022,41,True
C02080,31,Male,South,Occasional,Email,2022,45,True
C02081,31,Male,Northeast,Regular,Direct,2023,118,False
C02082,22,Male,West,New,Social Media,2022,132,False
C02083,26,Female,Midwest,Occasional,Paid Search,2023,24,True
C02084,32,Female,South,Occasional,Social Media,2023,21,True
C02085,31,Male,Southwest,Occasional,Email,2024,5,True
C02086,34,Male,Southwest,Loyal,Organic Search,2022,683,True
C02087,37,Female,West,Occasional,Display Ad,2023,57,False
C02088,33,Female,West,Champion,Social Media,2021,1105,False
C02089,42,Male,South,Champion,Referral,2022,196,False
C02090,49,Male,West,Regular,Organic Search,2023,349,False
C02091,40,Male,West,Champion,Social Media,2023,351,True
C02092,39,Female,Midwest,Regular,Display Ad,2022,5,True
C02093,43,Male,Midwest,Loyal,Email,2024,15,True
C02094,39,Female,South,Regular,Social Media,2022,13,True
C02095,36,Female,West,Regular,Organic Search,2023,114,True
C02096,53,Male,West,Champion,Organic Search,2022,916,False
C02097,48,Male,Northeast,Occasional,Referral,2024,31,True
C02098,35,Female,Southwest,New,Social Media,2023,64,True
C02099,29,Male,Southwest,Occasional,Organic Search,2021,353,True
C02100,34,Female,Midwest,New,Email,2023,26,True
C02101,42,Female,South,Regular,Referral,2024,51,False
C02102,32,Female,West,Regular,Organic Search,2021,120,True
C02103,29,Male,Northeast,Occasional,Organic Search,2022,50,True
C02104,32,Male,Northeast,Champion,Organic Search,2022,569,True
C02105,58,Male,Southwest,Occasional,Paid Search,2024,46,False
C02106,47,Male,South,Champion,Display Ad,2024,578,True
C02107,31,Male,South,New,Paid Search,2022,0,True
C02108,37,Male,South,Loyal,Referral,2024,1695,True
C02109,29,Male,Southwest,New,Referral,2022,45,False
C02110,38,Male,Northeast,Regular,Display Ad,2023,1,False
C02111,31,Female,Southwest,Regular,Direct,2024,24,True
C02112,26,Female,Northeast,Loyal,Email,2023,414,True
C02113,37,Male,Southwest,Loyal,Direct,2022,187,False
C02114,41,Female,West,Regular,Referral,2023,214,True
C02115,55,Female,South,Champion,Social Media,2021,753,False
C02116,30,Non-binary/Other,Midwest,New,Direct,2024,24,True
C02117,40,Female,Northeast,Occasional,Paid Search,2022,82,True
C02118,53,Female,Southwest,Regular,Referral,2024,68,True
C02119,35,Female,South,Occasional,Paid Search,2022,124,False
C02120,33,Female,West,Regular,Email,2022,14,True
C02121,43,Male,West,Regular,Social Media,2024,93,True
C02122,37,Male,Southwest,Occasional,Paid Search,2022,4,False
C02123,31,Female,West,Regular,Display Ad,2023,42,True
C02124,48,Female,Midwest,Regular,Referral,2021,34,True
C02125,48,Female,South,Champion,Referral,2021,503,True
C02126,31,Female,Midwest,Loyal,Direct,2024,814,False
C02127,32,Female,Northeast,Loyal,Email,2024,149,True
C02128,31,Female,Midwest,New,Display Ad,2024,42,True
C02129,41,Male,Midwest,Occasional,Direct,2023,127,False
C02130,26,Female,Southwest,Loyal,Direct,2022,20,True
C02131,23,Male,South,New,Email,2024,159,True
C02132,20,Female,Northeast,New,Email,2022,8,True
C02133,34,Male,South,Occasional,Organic Search,2022,77,True
C02134,35,Female,Southwest,Occasional,Email,2024,15,True
C02135,32,Male,Northeast,Occasional,Referral,2024,4,True
C02136,48,Male,West,Occasional,Referral,2024,155,True
C02137,40,Male,Northeast,New,Organic Search,2022,70,False
C02138,22,Male,West,Occasional,Social Media,2022,52,True
C02139,42,Female,Midwest,Champion,Email,2023,115,True
C02140,29,Male,Midwest,Regular,Display Ad,2022,149,True
C02141,31,Male,Northeast,New,Referral,2022,45,True
C02142,35,Male,Midwest,Loyal,Referral,2024,342,False
C02143,42,Female,Southwest,Occasional,Referral,2023,272,True
C02144,42,Female,West,Regular,Organic Search,2022,42,True
C02145,47,Female,Midwest,Loyal,Organic Search,2022,302,True
C02146,33,Female,Northeast,Occasional,Referral,2024,19,True
C02147,36,Male,Northeast,New,Email,2022,155,False
C02148,31,Male,Northeast,Occasional,Direct,2024,6,False
C02149,28,Male,South,Regular,Direct,2023,38,True
C02150,44,Female,South,Loyal,Display Ad,2024,691,True
C02151,23,Female,West,New,Referral,2021,177,True
C02152,45,Female,Northeast,Champion,Direct,2022,0,True
C02153,35,Male,Midwest,Regular,Organic Search,2022,29,True
C02154,31,Female,Midwest,Champion,Display Ad,2023,228,True
C02155,32,Female,South,Loyal,Paid Search,2024,424,True
C02156,34,Male,South,Regular,Display Ad,2023,63,True
C02157,36,Female,South,Champion,Email,2022,393,True
C02158,37,Female,South,Regular,Social Media,2022,172,True
C02159,38,Male,Midwest,Regular,Social Media,2023,40,True
C02160,35,Male,Northeast,Occasional,Referral,2022,36,True
C02161,21,Male,South,Loyal,Organic Search,2023,592,False
C02162,37,Male,South,Regular,Referral,2021,57,True
C02163,28,Female,South,Loyal,Referral,2023,177,True
C02164,26,Female,West,New,Paid Search,2024,28,False
C02165,18,Male,Southwest,New,Referral,2024,74,True
C02166,33,Female,West,Occasional,Direct,2022,38,False
C02167,50,Male,South,Regular,Direct,2021,82,False
C02168,25,Female,South,Occasional,Social Media,2023,19,True
C02169,18,Male,Northeast,Regular,Social Media,2023,67,True
C02170,30,Male,Northeast,New,Organic Search,2022,69,False
C02171,31,Female,West,Occasional,Referral,2023,66,True
C02172,35,Female,South,New,Direct,2023,40,True
C02173,36,Female,Northeast,Loyal,Direct,2024,323,True
C02174,30,Male,Southwest,Regular,Direct,2024,31,True
C02175,32,Female,Midwest,New,Organic Search,2024,0,True
C02176,26,Male,Midwest,New,Social Media,2023,82,True
C02177,34,Male,South,New,Organic Search,2023,96,False
C02178,34,Female,Midwest,Occasional,Paid Search,2024,111,True
C02179,40,Male,Southwest,Loyal,Display Ad,2023,364,False
C02180,35,Female,Midwest,Regular,Email,2022,121,True
C02181,48,Female,West,Loyal,Direct,2023,953,True
C02182,36,Female,West,New,Paid Search,2023,202,False
C02183,48,Female,Northeast,Regular,Referral,2022,249,False
C02184,26,Male,South,New,Referral,2022,35,True
C02185,34,Female,West,Regular,Email,2023,95,False
C02186,43,Male,Northeast,Occasional,Direct,2023,120,True
C02187,33,Female,Southwest,Loyal,Display Ad,2022,139,False
C02188,33,Female,Southwest,New,Organic Search,2023,34,False
C02189,37,Male,South,Occasional,Email,2023,99,True
C02190,49,Male,South,Champion,Paid Search,2024,266,False
C02191,43,Male,Southwest,Occasional,Organic Search,2022,63,False
C02192,24,Male,Midwest,Occasional,Paid Search,2023,32,True
C02193,28,Female,Northeast,New,Referral,2023,171,False
C02194,39,Female,Midwest,Occasional,Referral,2024,91,True
C02195,47,Male,Northeast,Loyal,Social Media,2021,850,True
C02196,18,Male,Northeast,Occasional,Direct,2022,6,True
C02197,42,Female,West,Loyal,Organic Search,2023,452,True
C02198,25,Female,Southwest,New,Email,2022,186,True
C02199,32,Female,West,Occasional,Referral,2021,237,True
C02200,31,Female,West,Occasional,Referral,2023,178,True
C02201,29,Female,Midwest,Regular,Paid Search,2022,38,True
C02202,35,Male,South,Loyal,Display Ad,2022,554,False
C02203,28,Male,Midwest,New,Display Ad,2023,20,True
C02204,41,Female,South,Occasional,Organic Search,2024,62,True
C02205,28,Female,Northeast,Champion,Paid Search,2022,487,True
C02206,38,Female,Southwest,Regular,Email,2023,14,True
C02207,33,Male,Southwest,Regular,Email,2024,2,False
C02208,18,Male,Midwest,New,Display Ad,2023,116,True
C02209,36,Female,Midwest,Regular,Email,2023,93,False
C02210,29,Male,South,New,Organic Search,2022,26,False
C02211,20,Male,Midwest,Occasional,Social Media,2022,11,False
C02212,20,Male,West,Occasional,Social Media,2024,76,False
C02213,35,Female,Midwest,Regular,Email,2023,306,True
C02214,31,Female,South,New,Direct,2022,74,False
C02215,43,Female,Northeast,Regular,Display Ad,2023,51,True
C02216,41,Female,South,Loyal,Email,2023,523,True
C02217,40,Male,Midwest,Loyal,Paid Search,2023,951,True
C02218,22,Male,Midwest,New,Display Ad,2022,273,True
C02219,24,Male,Midwest,Occasional,Display Ad,2022,32,True
C02220,35,Female,West,Regular,Referral,2023,0,True
C02221,45,Female,South,Regular,Organic Search,2022,75,True
C02222,28,Male,Northeast,New,Email,2024,98,False
C02223,25,Female,Midwest,New,Direct,2021,129,True
C02224,18,Female,West,New,Email,2023,150,True
C02225,38,Female,South,Loyal,Display Ad,2023,634,True
C02226,37,Female,West,Regular,Email,2023,83,True
C02227,37,Female,Southwest,Champion,Organic Search,2022,2306,True
C02228,51,Male,Northeast,New,Paid Search,2023,133,True
C02229,28,Female,West,Occasional,Social Media,2023,67,True
C02230,35,Female,Northeast,New,Organic Search,2022,48,True
C02231,29,Female,West,New,Email,2023,137,True
C02232,48,Male,Midwest,Champion,Paid Search,2022,807,True
C02233,53,Male,Southwest,Regular,Display Ad,2021,26,True
C02234,34,Male,Northeast,Regular,Paid Search,2023,141,False
C02235,42,Male,Midwest,Regular,Referral,2023,27,True
C02236,26,Female,Northeast,New,Organic Search,2022,14,False
C02237,25,Female,Southwest,Regular,Referral,2023,76,True
C02238,31,Female,West,Champion,Paid Search,2024,808,False
C02239,35,Female,South,Regular,Direct,2023,29,True
C02240,31,Female,Northeast,New,Display Ad,2024,38,True
C02241,29,Male,West,Occasional,Paid Search,2023,44,True
C02242,39,Male,Midwest,Champion,Referral,2023,1786,False
C02243,18,Male,Southwest,New,Direct,2021,132,True
C02244,31,Female,South,Regular,Paid Search,2022,91,True
C02245,26,Male,South,New,Social Media,2022,51,True
C02246,31,Male,Southwest,New,Referral,2022,26,True
C02247,36,Female,Northeast,Loyal,Social Media,2022,1579,True
C02248,37,Male,West,Regular,Direct,2024,37,True
C02249,21,Female,Midwest,New,Social Media,2021,35,True
C02250,38,Female,Southwest,Occasional,Social Media,2024,6,False
C02251,33,Female,West,Regular,Display Ad,2024,7,True
C02252,34,Female,Midwest,New,Paid Search,2021,59,True
C02253,24,Male,Southwest,New,Email,2023,137,False
C02254,18,Male,Midwest,New,Social Media,2023,17,True
C02255,32,Female,Midwest,Regular,Social Media,2024,85,False
C02256,18,Male,South,Regular,Social Media,2021,148,True
C02257,30,Non-binary/Other,West,Occasional,Paid Search,2022,110,True
C02258,22,Male,Northeast,New,Referral,2022,49,True
C02259,21,Male,Northeast,Occasional,Display Ad,2023,24,True
C02260,42,Male,Southwest,Loyal,Organic Search,2021,283,False
C02261,33,Male,West,Regular,Referral,2023,70,True
C02262,37,Female,West,Loyal,Paid Search,2023,468,False
C02263,29,Female,West,Occasional,Organic Search,2023,123,True
C02264,35,Male,Northeast,Regular,Display Ad,2023,365,True
C02265,35,Male,Northeast,New,Direct,2023,86,True
C02266,43,Male,Northeast,Regular,Paid Search,2023,85,True
C02267,18,Female,West,New,Direct,2022,66,True
C02268,32,Female,Northeast,Loyal,Direct,2022,649,False
C02269,29,Male,Midwest,Regular,Paid Search,2022,33,True
C02270,23,Male,West,New,Paid Search,2022,12,False
C02271,23,Male,South,New,Referral,2023,3,True
C02272,32,Male,West,New,Social Media,2023,9,True
C02273,34,Female,Midwest,Regular,Display Ad,2023,5,True
C02274,41,Female,Southwest,Loyal,Social Media,2022,88,True
C02275,28,Female,Northeast,New,Email,2022,11,True
C02276,44,Male,Midwest,Loyal,Organic Search,2023,614,True
C02277,21,Non-binary/Other,Northeast,Regular,Email,2024,131,False
C02278,37,Female,West,Regular,Paid Search,2024,52,True
C02279,37,Male,Southwest,Occasional,Display Ad,2023,13,True
C02280,36,Female,Southwest,New,Organic Search,2022,39,True
C02281,28,Male,Northeast,Occasional,Social Media,2023,75,True
C02282,23,Male,Southwest,New,Paid Search,2024,29,False
C02283,29,Female,Southwest,Occasional,Direct,2022,109,True
C02284,34,Male,West,Loyal,Social Media,2023,219,True
C02285,36,Male,Northeast,Loyal,Referral,2021,4,True
C02286,31,Female,South,Loyal,Referral,2023,856,False
C02287,34,Female,Northeast,Loyal,Email,2023,94,False
C02288,31,Male,Southwest,New,Email,2022,88,False
C02289,40,Female,Midwest,Regular,Paid Search,2023,42,False
C02290,28,Female,Midwest,New,Social Media,2023,172,True
C02291,29,Female,West,Regular,Display Ad,2024,94,False
C02292,18,Female,South,New,Direct,2022,53,True
C02293,23,Female,Midwest,New,Display Ad,2022,47,True
C02294,29,Female,South,Loyal,Email,2021,512,True
C02295,36,Female,West,Regular,Social Media,2023,122,False
C02296,37,Female,Northeast,Champion,Social Media,2024,307,False
C02297,28,Male,Southwest,New,Display Ad,2022,30,True
C02298,49,Male,Southwest,Regular,Organic Search,2023,126,True
C02299,33,Male,Northeast,New,Referral,2022,151,True
C02300,42,Female,West,Regular,Email,2021,107,True
C02301,55,Female,West,Champion,Direct,2022,9,True
C02302,46,Male,Northeast,Loyal,Paid Search,2022,16,True
C02303,40,Female,Northeast,Champion,Paid Search,2023,1035,False
C02304,34,Female,Midwest,Occasional,Social Media,2023,1,True
C02305,27,Male,Southwest,Occasional,Direct,2023,254,False
C02306,34,Male,South,New,Direct,2023,26,False
C02307,31,Male,Northeast,New,Email,2024,3,True
C02308,25,Female,Midwest,Loyal,Display Ad,2021,989,True
C02309,41,Female,West,Loyal,Display Ad,2023,522,False
C02310,27,Female,Midwest,Occasional,Referral,2023,53,False
C02311,25,Non-binary/Other,Northeast,Occasional,Email,2024,153,True
C02312,27,Male,Southwest,Loyal,Referral,2022,223,True
C02313,37,Female,Northeast,Regular,Paid Search,2023,9,True
C02314,35,Non-binary/Other,Southwest,Loyal,Organic Search,2022,107,True
C02315,46,Male,Northeast,Champion,Social Media,2023,743,False
C02316,24,Male,Northeast,New,Paid Search,2021,45,True
C02317,41,Male,Northeast,Occasional,Organic Search,2023,42,True
C02318,35,Male,Northeast,Regular,Referral,2022,98,True
C02319,47,Male,South,Loyal,Organic Search,2023,1168,False
C02320,39,Male,Northeast,Regular,Email,2023,388,False
C02321,30,Male,Southwest,Occasional,Organic Search,2022,0,False
